Row	testfold
C_6139	5
C_6140	5
C_6141	5
C_6142	5
C_6143	5
C_6144	5
C_6145	5
C_6146	5
C_6147	5
C_6148	5
C_6149	5
C_6150	5
C_6151	5
C_6152	5
C_6153	5
C_6154	5
C_6155	5
C_6156	5
C_6157	5
C_6158	5
C_6159	5
C_6160	5
C_6161	5
C_6162	5
C_6163	5
C_6164	5
C_6165	5
C_6166	5
C_6167	5
C_6168	5
C_6169	5
C_6170	5
C_6171	5
C_6172	5
C_6173	5
C_6174	5
C_6175	5
C_6176	5
C_6177	5
C_6178	5
C_6179	5
C_6180	5
C_6181	5
C_6182	5
C_6183	5
C_6184	5
C_6185	5
C_6186	5
C_6187	5
C_6188	5
C_6189	5
C_6190	5
C_6191	5
C_6192	5
C_6193	5
C_6194	5
C_6195	5
C_6196	5
C_6197	5
C_6198	5
C_6199	5
C_6200	5
C_6201	5
C_6202	5
C_6203	5
C_6204	5
C_6205	5
C_6206	5
C_6207	5
C_6208	5
C_6209	5
C_6210	5
C_6211	5
C_6212	5
C_6213	5
C_6214	5
C_6215	5
C_6216	5
C_6217	5
C_6218	5
C_6219	5
C_6220	5
C_6221	5
C_6222	5
C_6223	5
C_6224	5
C_6225	5
C_6226	5
C_6227	5
C_6228	5
C_6229	5
C_6230	5
C_6231	5
C_6232	5
C_6233	5
C_6234	5
C_6235	5
C_6236	5
C_6237	5
C_6238	5
C_6239	5
C_6240	5
C_6241	5
C_6242	5
C_6243	5
C_6244	5
C_6245	5
C_6246	5
C_6247	5
C_6248	5
C_6249	5
C_6250	5
C_6251	5
C_6252	5
C_6253	5
C_6254	5
C_6255	5
C_6256	5
C_6257	5
C_6258	5
C_6259	5
C_6260	5
C_6261	5
C_6262	5
C_6263	5
C_6264	5
C_6265	5
C_6266	5
C_6267	5
C_6268	5
C_6269	5
C_6270	5
C_6271	5
C_6272	5
C_6273	5
C_6274	5
C_6275	5
C_6276	5
C_6277	5
C_6278	5
C_6279	5
C_6280	5
C_6281	5
C_6282	5
C_6283	5
C_6284	5
C_6285	5
C_6286	5
C_6287	5
C_6288	5
C_6289	5
C_6290	5
C_6291	5
C_6292	5
C_6293	5
C_6294	5
C_6295	5
C_6296	5
C_6297	5
C_6298	5
C_6299	5
C_6300	5
C_6301	5
C_6302	5
C_6303	5
C_6304	5
C_6305	5
C_6306	5
C_6307	5
C_6308	5
C_6309	5
C_6310	5
C_6311	5
C_6312	5
C_6313	5
C_6314	5
C_6315	5
C_6316	5
C_6317	5
C_6318	5
C_6319	5
C_6320	5
C_6321	5
C_6322	5
C_6323	5
C_6324	5
C_6325	5
C_6326	5
C_6327	5
C_6328	5
C_6329	5
C_6330	5
C_6331	5
C_6332	5
C_6333	5
C_6334	5
C_6335	5
C_6336	5
C_6337	5
C_6338	5
C_6339	5
C_6340	5
C_6341	5
C_6342	5
C_6343	5
C_6344	5
C_6345	5
C_6346	5
C_6347	5
C_6348	5
C_6349	5
C_6350	5
C_6351	5
C_6352	5
C_6353	5
C_6354	5
C_6355	5
C_6356	5
C_6357	5
C_6358	5
C_6359	5
C_6360	5
C_6361	5
C_6362	5
C_6363	5
C_6364	5
C_6365	5
C_6366	5
C_6367	5
C_6368	5
C_6369	5
C_6370	5
C_6371	5
C_6372	5
C_6373	5
C_6374	5
C_6375	5
C_6376	5
C_6377	5
C_6378	5
C_6379	5
C_6380	5
C_6381	5
C_6382	5
C_6383	5
C_6384	5
C_6385	5
C_6386	5
C_6387	5
C_6388	5
C_6389	5
C_6390	5
C_6391	5
C_6392	5
C_6393	5
C_6394	5
C_6395	5
C_6396	5
C_6397	5
C_6398	5
C_6399	5
C_6400	5
C_6401	5
C_6402	5
C_6403	5
C_6404	5
C_6405	5
C_6406	5
C_6407	5
C_6408	5
C_6409	5
C_6410	5
C_6411	5
C_6412	5
C_6413	5
C_6414	5
C_6415	5
C_6416	5
C_6417	5
C_6418	5
C_6419	5
C_6420	5
C_6421	5
C_6422	5
C_6423	5
C_6424	5
C_6425	5
C_6426	5
C_6427	5
C_6428	5
C_6429	5
C_6430	5
C_6431	5
C_6432	5
C_6433	5
C_6434	5
C_6435	5
C_6436	5
C_6437	5
C_6438	5
C_6439	5
C_6440	5
C_6441	5
C_6442	5
C_6443	5
C_6444	5
C_6445	5
C_6446	5
C_6447	5
C_6448	5
C_6449	5
C_6450	5
C_6451	5
C_6452	5
C_6453	5
C_6454	5
C_6455	5
C_6456	5
C_6457	5
C_6458	5
C_6459	5
C_6460	5
C_6461	5
C_6462	5
C_6463	5
C_6464	5
C_6465	5
C_6466	5
C_6467	5
C_6468	5
C_6469	5
C_6470	5
C_6471	5
C_6472	5
C_6473	5
C_6474	5
C_6475	5
C_6476	5
C_6477	5
C_6478	5
C_6479	5
C_6480	5
C_6481	5
C_6482	5
C_6483	5
C_6484	5
C_6485	5
C_6486	5
C_6487	5
C_6488	5
C_6489	5
C_6490	5
C_6491	5
C_6492	5
C_6493	5
C_6494	5
C_6495	5
C_6496	5
C_6497	5
C_6498	5
C_6499	5
C_6500	5
C_6501	5
C_6502	5
C_6503	5
C_6504	5
C_6505	5
C_6506	5
C_6507	5
C_6508	5
C_6509	5
C_6510	5
C_6511	5
C_6512	5
C_6513	5
C_6514	5
C_6515	5
C_6516	5
C_6517	5
C_6518	5
C_6519	5
C_6520	5
C_6521	5
C_6522	5
C_6523	5
C_6524	5
C_6525	5
C_6526	5
C_6527	5
C_6528	5
C_6529	5
C_6530	5
C_6531	5
C_6532	5
C_6533	5
C_6534	5
C_6535	5
C_6536	5
C_6537	5
C_6538	5
C_6539	5
C_6540	5
C_6541	5
C_6542	5
C_6543	5
C_6544	5
C_6545	5
C_6546	5
C_6547	5
C_6548	5
C_6549	5
C_6550	5
C_6551	5
C_6552	5
C_6553	5
C_6554	5
C_6555	5
C_6556	5
C_6557	5
C_6558	5
C_6559	5
C_6560	5
C_6561	5
C_6562	5
C_6563	5
C_6564	5
C_6565	5
C_6566	5
C_6567	5
C_6568	5
C_6569	5
C_6570	5
C_6571	5
C_6572	5
C_6573	5
C_6574	5
C_6575	5
C_6576	5
C_6577	5
C_6578	5
C_6579	5
C_6580	5
C_6581	5
C_6582	5
C_6583	5
C_6584	5
C_6585	5
C_6586	5
C_6587	5
C_6588	5
C_6589	5
C_6590	5
C_6591	5
C_6592	5
C_6593	5
C_6594	5
C_6595	5
C_6596	5
C_6597	5
C_6598	5
C_6599	5
C_6600	5
C_6601	5
C_6602	5
C_6603	5
C_6604	5
C_6605	5
C_6606	5
C_6607	5
C_6608	5
C_6609	5
C_6610	5
C_6611	5
C_6612	5
C_6613	5
C_6614	5
C_6615	5
C_6616	5
C_6617	5
C_6618	5
C_6619	5
C_6620	5
C_6621	5
C_6622	5
C_6623	5
C_6624	5
C_6625	5
C_6626	5
