source	target	direction	stimulation	inhibition	sources	references
P17252	P04049	1	1	0	CA1;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;KEGG-MEDICUS;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Wang;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP	CA1:1437148;CA1:7935389;CA1:9447975;HPRD-phos:8321321;HPRD:8321321;KEA:15664191;KEA:8321321;KEA:93309588;PhosphoSite:8321321;ProtMapper:12551925;ProtMapper:12917261;ProtMapper:1386920;ProtMapper:7935389;ProtMapper:8288587;SIGNOR:12551925;SIGNOR:7935389;SIGNOR:8288587;SignaLink3:23331499;SignaLink3:8321321;SignaLink3:9922370;iPTMnet:12551925;iPTMnet:7935389;iPTMnet:8288587;iPTMnet:8321321
Q9UPT6	P45985	1	1	0	HPRD;KEGG;PhosphoPoint;SIGNOR;SignaLink3;Wang	HPRD:12189133;SIGNOR:10523642;SignaLink3:10523642;SignaLink3:12189133;SignaLink3:23331499
Q9UPT6	Q13233	1	1	0	KEGG;SIGNOR;SignaLink3;Wang	SIGNOR:10523642;SignaLink3:10523642;SignaLink3:23331499
Q07889	P01112	1	1	0	ACSN;Adhesome;BioGRID;DIP;DOMINO;HPRD;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;SIGNOR;SignaLink3;Wang	ACSN:17496910;ACSN:17673906;Adhesome:10208427;Adhesome:10592173;Adhesome:12628188;Adhesome:15507210;Adhesome:17084389;Adhesome:18454158;Adhesome:19141281;Adhesome:9447984;Adhesome:9690470;BioGRID:12628188;BioGRID:9690470;DIP:18454158;DIP:19141281;DIP:20133692;DOMINO:17084389;HPRD:11560935;HPRD:9690470;IntAct:12628188;IntAct:15507210;IntAct:17084389;IntAct:18454158;IntAct:19141281;IntAct:20133692;IntAct:9447984;IntAct:9690470;Lit-BM-17:12628188;Lit-BM-17:15507210;Lit-BM-17:17084389;Lit-BM-17:18454158;Lit-BM-17:19141281;Lit-BM-17:26721396;Lit-BM-17:9447984;Lit-BM-17:9690470;SIGNOR:23132018;SignaLink3:10913276;SignaLink3:23331499;SignaLink3:9690470
P35222	P15923	1	1	0	HPRD;KEGG;NetPath;SignaLink3;Wang	HPRD:12107263;HPRD:15327769;NetPath:9488439;SignaLink3:11136974;SignaLink3:23331499
P46108	P45983	1	1	0	Adhesome;HPRD;KEGG;Lit-BM-17;NetPath;PhosphoPoint;SignaLink3;Wang	Adhesome:10592173;Adhesome:11432831;Adhesome:16982329;HPRD:11432831;Lit-BM-17:11432831;Lit-BM-17:16982329;Lit-BM-17:25241761;NetPath:11432831;SignaLink3:11432831;SignaLink3:23331499
P63000	Q16584	1	1	0	ACSN;HPRD;KEGG;NCI-PID_ProtMapper;PhosphoPoint;ProtMapper;RLIMS-P_ProtMapper;SignaLink3	ACSN:11152757;ACSN:11713255;ACSN:12480336;ACSN:16212495;ACSN:8910292;ACSN:9427749;HPRD:9427749;ProtMapper:16831194;ProtMapper:8910292;SignaLink3:11713255;SignaLink3:23331499;SignaLink3:9427749
O15169	Q8N752	1	1	0	KEGG;SignaLink3;Wang	SignaLink3:11884395;SignaLink3:23331499
Q8N752	P35222	1	1	0	KEA;KEGG;PhosphoPoint;PhosphoSite_KEA;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Wang;iPTMnet	KEA:11818547;KEA:11955436;KEA:12000790;KEA:12114015;ProtMapper:12000790;ProtMapper:17172446;ProtMapper:19293931;SIGNOR:12000790;SignaLink3:11955436;SignaLink3:23331499;iPTMnet:12000790
P40189	P23458	1	1	0	BioGRID;DIP;HPRD;KEA;KEGG;Li2012;NetPath;PhosphoPoint;PhosphoSite_KEA;SIGNOR;SignaLink3;Wang	BioGRID:11742534;DIP:21220115;DIP:9388212;HPRD:11468294;HPRD:11742534;KEA:10661409;NetPath:7896787;SIGNOR:23663276;SIGNOR:24710148;SignaLink3:11468294;SignaLink3:11742534;SignaLink3:12487370;SignaLink3:23331499
Q99835	P17612	1	1	0	ACSN;KEGG;SignaLink3	ACSN:17641202;ACSN:17688959;ACSN:18820483;ACSN:18997815;ACSN:19549984;ACSN:19592253;ACSN:20016067;ACSN:20643644;ACSN:20956384;ACSN:21209912;SignaLink3:14611647;SignaLink3:23331499
P49407	Q99835	1	1	0	KEGG;SignaLink3	SignaLink3:15618519;SignaLink3:23331499
Q99835	P49407	1	1	0	KEGG;SIGNOR	SIGNOR:15618519;SIGNOR:23074268
P45983	Q9UPT6	1	1	0	Adhesome;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;MIMP;PhosphoPoint;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Wang;iPTMnet	Adhesome:10490659;Adhesome:10523642;Adhesome:10592173;Adhesome:10629060;Adhesome:11024282;Adhesome:11749722;Adhesome:12189133;ELM:23047924;ELM:26538579;HPRD-phos:10629060;HPRD:10523642;HPRD:10629060;HPRD:12189133;KEA:10629060;ProtMapper:15767678;SIGNOR:15767678;SignaLink3:10523642;SignaLink3:10629060;SignaLink3:12189133;SignaLink3:15767678;SignaLink3:23331499;iPTMnet:10523642;iPTMnet:10629060;iPTMnet:15767678
Q07889	P01116	1	1	0	KEGG;KEGG-MEDICUS;SIGNOR;SignaLink3;Wang	SIGNOR:25624485;SignaLink3:16293107;SignaLink3:23331499
P17612	P08151	1	1	0	ACSN;KEGG;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SignaLink3;Wang	ACSN:19996099;ACSN:20027184;PhosphoSite:16293631;SignaLink3:16481469;SignaLink3:23331499
P17612	P10071	1	0	1	ACSN;KEGG;MIMP;NCI-PID_ProtMapper;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Wang;iPTMnet	ACSN:19996099;ACSN:20027184;PhosphoSite:10693759;ProtMapper:10693759;SIGNOR:10693759;SIGNOR:17419683;SignaLink3:16481469;SignaLink3:23331499;iPTMnet:10693759
O14640	Q9Y4D1	1	1	0	HPRD;KEGG;SIGNOR;SignaLink3;Wang	HPRD:11779461;SIGNOR:19365405;SignaLink3:20006983;SignaLink3:23331499
Q9UBE8	Q9UJU2	1	1	0	ACSN;BioGRID;CancerCellMap;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;MIMP;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:11274345;ACSN:14960582;ACSN:18855897;ACSN:20194509;BioGRID:12556497;BioGRID:12901858;CancerCellMap:12482967;CancerCellMap:12556497;HPRD-phos:12556497;HPRD:12556497;HPRD:12901858;KEA:12556497;NetPath:12556497;PhosphoSite:22373574;ProtMapper:12556497;ProtMapper:24816797;SIGNOR:12556497;SignaLink3:12556497;SignaLink3:12901858;SignaLink3:19623618;SignaLink3:23331499;iPTMnet:12556497;phosphoELM:12556497
P16234	P19174	1	1	0	HPRD;KEA;KEGG;KEGG-MEDICUS;Lit-BM-17;PhosphoPoint;PhosphoSite_KEA;SIGNOR;SignaLink3;Wang	HPRD:7535778;KEA:12601080;KEA:15144186;KEA:15592455;KEA:16038803;KEA:16126727;KEA:16153436;KEA:1689310;KEA:17081983;KEA:1708307;KEA:7682059;KEA:8657103;KEA:8885868;Lit-BM-17:25241761;Lit-BM-17:7535778;SIGNOR:7535778;SignaLink3:23331499;SignaLink3:7535778
P35968	P98077	1	1	0	HPRD;KEGG;Lit-BM-17;PhosphoPoint;SignaLink3;Wang	HPRD:10749680;HPRD:9790910;Lit-BM-17:10749680;Lit-BM-17:12214271;Lit-BM-17:9790910;SignaLink3:10749680;SignaLink3:1220983;SignaLink3:23331499;SignaLink3:9790910
P22681	P08581	1	1	0	ACSN;BioGRID;DOMINO;HPRD;IntAct;KEGG;LMPID;Lit-BM-17;PhosphoPoint;ProtMapper;SIGNOR;SignaLink3;Sparser_ProtMapper;Wang	ACSN:10514377;ACSN:17635922;BioGRID:19450681;DOMINO:11894096;HPRD:11894096;HPRD:18273061;IntAct:11894096;IntAct:18273061;IntAct:21163258;IntAct:25241761;LMPID:15123609;Lit-BM-17:11894096;Lit-BM-17:15123609;Lit-BM-17:16397241;Lit-BM-17:18273061;Lit-BM-17:19433454;Lit-BM-17:19450681;Lit-BM-17:21163258;Lit-BM-17:21222362;Lit-BM-17:25241761;ProtMapper:18672314;SIGNOR:19450681;SignaLink3:11894096;SignaLink3:15123609;SignaLink3:16397241;SignaLink3:18273061;SignaLink3:19450681;SignaLink3:23331499
P04629	P00519	1	1	0	BioGRID;HPRD;KEGG;Lit-BM-17;PhosphoPoint;SIGNOR;SignaLink3	BioGRID:10679771;HPRD:10679771;HPRD:10708759;Lit-BM-17:10679771;Lit-BM-17:10708759;SIGNOR:10708759;SignaLink3:10679771;SignaLink3:10708759;SignaLink3:23331499
P04629	O14492	1	1	0	HPRD;KEGG;Lit-BM-17;PhosphoPoint;SIGNOR;SignaLink3;Wang	HPRD:9856458;Lit-BM-17:25921289;Lit-BM-17:9856458;SIGNOR:9856458;SignaLink3:23331499;SignaLink3:9856458
Q16288	P19174	1	1	0	HPRD;KEGG;PhosphoPoint;SIGNOR;SignaLink3;Wang	HPRD:7657612;SIGNOR:10235685;SignaLink3:10092678;SignaLink3:23331499;SignaLink3:7657612;SignaLink3:8344249
P06239	P43403	1	1	0	BioGRID;DOMINO;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;InnateDB;IntAct;KEA;KEGG;KEGG-MEDICUS;Kinexus_KEA;Lit-BM-17;MIMP;NetPath;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	BioGRID:10318843;BioGRID:16501569;DOMINO:10556826;HPRD-phos:10318843;HPRD:10318843;HPRD:15144186;HPRD:7961936;HPRD:8798643;HPRD:9685404;InnateDB:17998387;IntAct:10318843;IntAct:10556826;IntAct:16461343;KEA:10037717;KEA:10202147;KEA:10318843;KEA:11270871;KEA:12522270;KEA:15144186;KEA:15268851;KEA:15292262;KEA:15592455;KEA:15659558;KEA:16094384;KEA:17192257;KEA:7642520;KEA:7961936;KEA:8756661;KEA:9685404;Lit-BM-17:10318843;Lit-BM-17:10556826;Lit-BM-17:16461343;Lit-BM-17:8798643;NetPath:10318843;PhosphoSite:10037717;PhosphoSite:10202147;PhosphoSite:10318843;PhosphoSite:11514605;PhosphoSite:11514606;PhosphoSite:12648457;PhosphoSite:15292262;PhosphoSite:16111633;PhosphoSite:16339550;PhosphoSite:16461343;PhosphoSite:17579062;PhosphoSite:17942891;PhosphoSite:27869819;PhosphoSite:29073235;PhosphoSite:9685404;ProtMapper:10037717;ProtMapper:16839418;ProtMapper:19606965;ProtMapper:20945976;ProtMapper:21103055;ProtMapper:21829558;ProtMapper:21917715;ProtMapper:22238573;ProtMapper:23758320;ProtMapper:23874979;ProtMapper:23933134;ProtMapper:25137454;ProtMapper:28735895;ProtMapper:7612267;ProtMapper:7642520;ProtMapper:7961936;ProtMapper:8756661;ProtMapper:9199177;ProtMapper:9685404;SIGNOR:10318843;SIGNOR:7642520;SIGNOR:7961936;SIGNOR:8798643;SIGNOR:9685404;SignaLink3:10318843;SignaLink3:15144186;SignaLink3:23331499;SignaLink3:7961936;SignaLink3:8798643;SignaLink3:9685404;dbPTM:10037717;dbPTM:12522270;dbPTM:15592455;dbPTM:16094384;iPTMnet:10202147;iPTMnet:10318843;iPTMnet:11270871;iPTMnet:15144186;iPTMnet:7642520;iPTMnet:7961936;iPTMnet:8756661;iPTMnet:9685404;phosphoELM:11270871;phosphoELM:7642520;phosphoELM:7961936;phosphoELM:8756661;phosphoELM:9685404
Q13094	P19174	1	1	0	HPRD;KEGG;KEGG-MEDICUS;Lit-BM-17;NetPath;SignaLink3;TCRcuration_SignaLink3;Wang	HPRD:11390650;HPRD:16467851;Lit-BM-17:11390650;Lit-BM-17:15929943;Lit-BM-17:16467851;Lit-BM-17:21725281;NetPath:11390650;NetPath:9341187;SignaLink3:11390650;SignaLink3:11709089;SignaLink3:12941616;SignaLink3:16467851;SignaLink3:23109003;SignaLink3:23331499
P04626	P19174	1	1	0	BioGRID;DOMINO;HPRD;KEGG;Lit-BM-17;PhosphoPoint;SIGNOR;SignaLink3;Wang	BioGRID:1676673;BioGRID:1683701;DOMINO:16273093;HPRD:1676673;HPRD:1683701;Lit-BM-17:16273093;Lit-BM-17:1676673;SIGNOR:1676673;SignaLink3:1676673;SignaLink3:1683701;SignaLink3:23331499
P20936	P01112	1	0	1	ACSN;Adhesome;BioGRID;HPRD;KEGG;Lit-BM-17;SIGNOR;SignaLink3;Wang	ACSN:10769036;ACSN:18829532;ACSN:8360177;ACSN:8537347;Adhesome:10592173;Adhesome:11389730;Adhesome:1904555;Adhesome:7628625;Adhesome:9219684;BioGRID:7628625;BioGRID:9219684;HPRD:2833817;HPRD:7628625;HPRD:8663024;HPRD:9219684;Lit-BM-17:26721396;Lit-BM-17:7628625;Lit-BM-17:9219684;SIGNOR:10394594;SIGNOR:9219684;SignaLink3:23331499;SignaLink3:9219684
Q06124	Q9UQC2	1	1	0	DEPOD;HPRD;InnateDB;IntAct;KEGG;Lit-BM-17;NetPath;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;TCRcuration_SignaLink3;Wang	DEPOD:10068651;DEPOD:11812650;HPRD:10068651;HPRD:11287610;HPRD:11812650;InnateDB:11027663;InnateDB:11782427;InnateDB:21636860;IntAct:15170389;Lit-BM-17:10391903;Lit-BM-17:10871282;Lit-BM-17:11334882;Lit-BM-17:11782427;Lit-BM-17:12135708;Lit-BM-17:14982882;Lit-BM-17:15170389;Lit-BM-17:15356145;Lit-BM-17:16253990;Lit-BM-17:19172738;Lit-BM-17:19909739;NetPath:10973965;NetPath:11572860;NetPath:15010462;NetPath:15356145;NetPath:18725415;NetPath:18950707;NetPath:9885561;ProtMapper:15170389;SIGNOR:15170389;SignaLink3:10068651;SignaLink3:10391903;SignaLink3:10871282;SignaLink3:11287610;SignaLink3:11334882;SignaLink3:11782427;SignaLink3:11812650;SignaLink3:12135708;SignaLink3:15170389;SignaLink3:23109003;SignaLink3:23331499
P09769	Q05397	1	1	0	HPRD;HPRD_MIMP;KEGG;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;TCRcuration_SignaLink3;Wang;iPTMnet;phosphoELM_MIMP	HPRD:12387730;PhosphoSite:10821872;PhosphoSite:11035755;PhosphoSite:11331870;PhosphoSite:11438458;PhosphoSite:11857088;PhosphoSite:11891289;PhosphoSite:12023386;PhosphoSite:12087088;PhosphoSite:12408869;PhosphoSite:12531888;PhosphoSite:12659633;PhosphoSite:12754219;PhosphoSite:14572662;PhosphoSite:14603053;PhosphoSite:14610060;PhosphoSite:14978737;PhosphoSite:15077193;PhosphoSite:15126359;PhosphoSite:15316068;PhosphoSite:15389641;PhosphoSite:15611137;PhosphoSite:15800067;PhosphoSite:16510472;PhosphoSite:17234784;PhosphoSite:18676832;PhosphoSite:19962670;PhosphoSite:20160475;PhosphoSite:20180147;PhosphoSite:22751010;PhosphoSite:22761432;PhosphoSite:24608426;PhosphoSite:24655477;PhosphoSite:24858039;PhosphoSite:26068982;PhosphoSite:26530902;PhosphoSite:26710849;PhosphoSite:27270311;PhosphoSite:27790061;PhosphoSite:28377405;PhosphoSite:28692661;PhosphoSite:29743287;PhosphoSite:7597091;PhosphoSite:8051157;PhosphoSite:8824286;ProtMapper:10753828;ProtMapper:11369622;ProtMapper:12387730;ProtMapper:12590707;ProtMapper:15728464;SIGNOR:12387730;SignaLink3:10593973;SignaLink3:12495636;SignaLink3:23109003;SignaLink3:7529876;SignaLink3:9148935;iPTMnet:12387730
P12931	Q05397	1	1	0	Adhesome;BEL-Large-Corpus_ProtMapper;BioGRID;CA1;CancerCellMap;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;IntAct;KEA;KEGG;Kinexus_KEA;Li2012;Lit-BM-17;MIMP;NCI-PID_ProtMapper;NetPath;NetworKIN_KEA;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;TCRcuration_SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	Adhesome:10085298;Adhesome:10592173;Adhesome:10931187;Adhesome:11119718;Adhesome:11980671;Adhesome:12387730;Adhesome:12558988;Adhesome:12615911;Adhesome:16291744;Adhesome:16966330;Adhesome:17525734;Adhesome:18233957;Adhesome:18464795;Adhesome:18560762;Adhesome:21266176;Adhesome:21855630;Adhesome:23065768;Adhesome:7505391;Adhesome:7529876;Adhesome:9148935;Adhesome:9822703;BioGRID:11980671;BioGRID:12387730;CA1:7505391;CancerCellMap:12110680;HPRD-phos:11927607;HPRD-phos:17016520;HPRD-phos:17389395;HPRD-phos:19664994;HPRD-phos:20068231;HPRD-phos:7529876;HPRD-phos:7997267;HPRD-phos:8816475;HPRD-phos:8941336;HPRD-phos:9507031;HPRD:10931187;HPRD:11927607;HPRD:16291744;HPRD:7529876;HPRD:7997267;HPRD:8054685;HPRD:8816475;HPRD:8941336;HPRD:9507031;IntAct:16291744;IntAct:16966330;IntAct:17525734;IntAct:21034468;IntAct:23065768;IntAct:25241761;IntAct:25814554;KEA:11602246;KEA:11927607;KEA:12370821;KEA:12960434;KEA:15247219;KEA:15561106;KEA:15598735;KEA:15611085;KEA:16153436;KEA:16254240;KEA:16760434;KEA:17570479;KEA:7529876;KEA:7997267;KEA:8816475;KEA:8941336;KEA:9507031;Lit-BM-17:10085298;Lit-BM-17:11980671;Lit-BM-17:12387730;Lit-BM-17:12558988;Lit-BM-17:16291744;Lit-BM-17:16966330;Lit-BM-17:17525734;Lit-BM-17:21855630;Lit-BM-17:22402981;Lit-BM-17:23065768;Lit-BM-17:23242524;Lit-BM-17:25241761;Lit-BM-17:25814554;Lit-BM-17:9822703;NetPath:18814027;NetPath:19625610;ProtMapper:10428489;ProtMapper:10753828;ProtMapper:10973994;ProtMapper:11278488;ProtMapper:11369622;ProtMapper:11418135;ProtMapper:11696015;ProtMapper:11821402;ProtMapper:12464388;ProtMapper:12590707;ProtMapper:12753909;ProtMapper:12876384;ProtMapper:14604860;ProtMapper:14984767;ProtMapper:15212693;ProtMapper:15247219;ProtMapper:15277544;ProtMapper:15485841;ProtMapper:15728464;ProtMapper:15735019;ProtMapper:15743500;ProtMapper:15817476;ProtMapper:16360410;ProtMapper:16679515;ProtMapper:17088251;ProtMapper:17117420;ProtMapper:17289681;ProtMapper:17438336;ProtMapper:17828307;ProtMapper:18452157;ProtMapper:18793427;ProtMapper:18814847;ProtMapper:18935208;ProtMapper:19055942;ProtMapper:19138410;ProtMapper:19171305;ProtMapper:19568240;ProtMapper:19695571;ProtMapper:19826415;ProtMapper:20103658;ProtMapper:20407018;ProtMapper:20515733;ProtMapper:20616959;ProtMapper:20621036;ProtMapper:20655298;ProtMapper:20705914;ProtMapper:20822514;ProtMapper:20847951;ProtMapper:20955590;ProtMapper:21034468;ProtMapper:21057587;ProtMapper:21347260;ProtMapper:21473875;ProtMapper:21776383;ProtMapper:21852560;ProtMapper:21940449;ProtMapper:22006118;ProtMapper:22194915;ProtMapper:22287273;ProtMapper:22353809;ProtMapper:22710722;ProtMapper:22800863;ProtMapper:22814579;ProtMapper:23275294;ProtMapper:23729178;ProtMapper:23764511;ProtMapper:24015220;ProtMapper:24164353;ProtMapper:24389213;ProtMapper:25067788;ProtMapper:25118939;ProtMapper:25127991;ProtMapper:25226367;ProtMapper:25319025;ProtMapper:25530216;ProtMapper:25866790;ProtMapper:25868388;ProtMapper:25913180;ProtMapper:25918719;ProtMapper:26079101;ProtMapper:26142360;ProtMapper:26393679;ProtMapper:26689988;ProtMapper:26833789;ProtMapper:26866924;ProtMapper:26923073;ProtMapper:27351421;ProtMapper:27438371;ProtMapper:27931517;ProtMapper:27978555;ProtMapper:28202937;ProtMapper:28213315;ProtMapper:28423510;ProtMapper:28701735;ProtMapper:28956212;ProtMapper:29190494;ProtMapper:8816475;ProtMapper:8941336;ProtMapper:9032297;ProtMapper:9330873;ProtMapper:9330875;ProtMapper:9425168;ProtMapper:9748249;ProtMapper:9864370;SIGNOR:15735019;SIGNOR:17289681;SIGNOR:17828307;SignaLink3:10593973;SignaLink3:12495636;SignaLink3:23109003;SignaLink3:7529876;SignaLink3:9148935;dbPTM:12387730;dbPTM:15561106;dbPTM:15951569;dbPTM:17192257;dbPTM:17389395;dbPTM:18083107;dbPTM:19339212;dbPTM:19369195;dbPTM:19534553;dbPTM:21454698;iPTMnet:11927607;iPTMnet:15735019;iPTMnet:17016520;iPTMnet:17289681;iPTMnet:17389395;iPTMnet:19664994;iPTMnet:20068231;iPTMnet:7529876;iPTMnet:7997267;iPTMnet:8816475;iPTMnet:8941336;iPTMnet:9507031;phosphoELM:11927607;phosphoELM:8941336
P09769	Q14289	1	1	0	KEGG;NCI-PID_ProtMapper;PhosphoNetworks;ProtMapper;SignaLink3;TCRcuration_SignaLink3;Wang	SignaLink3:10593973;SignaLink3:12495636;SignaLink3:23109003;SignaLink3:7529876;SignaLink3:9148935
P12931	Q14289	1	1	0	Adhesome;BioGRID;CA1;CancerCellMap;HPRD;HPRD_MIMP;InnateDB;IntAct;KEA;KEGG;KEGG-MEDICUS;Kinexus_KEA;Li2012;MIMP;NCI-PID_ProtMapper;NetPath;PhosphoPoint;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;TCRcuration_SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM_MIMP	Adhesome:10329689;Adhesome:10521452;Adhesome:10777553;Adhesome:11149930;Adhesome:11274221;Adhesome:12345678;Adhesome:14739300;Adhesome:14963038;Adhesome:19380485;Adhesome:8849729;Adhesome:9556630;Adhesome:9560226;BioGRID:11274221;CA1:10329689;CA1:11274221;CA1:8849729;CA1:9560226;CancerCellMap:14963038;HPRD:10777553;HPRD:8849729;InnateDB:14963038;IntAct:10521452;IntAct:11149930;IntAct:8849729;KEA:15070849;KEA:15585656;NetPath:14963038;PhosphoSite:12231407;PhosphoSite:12486027;PhosphoSite:12526812;PhosphoSite:15070849;PhosphoSite:15105428;PhosphoSite:15166227;PhosphoSite:15585656;PhosphoSite:15778498;PhosphoSite:19919693;PhosphoSite:22581436;PhosphoSite:22802128;PhosphoSite:25349423;ProtMapper:15695828;ProtMapper:18935208;ProtMapper:20001213;ProtMapper:20521079;ProtMapper:26866924;SIGNOR:15695828;SignaLink3:10593973;SignaLink3:12495636;SignaLink3:23109003;SignaLink3:7529876;SignaLink3:9148935;dbPTM:12522270;dbPTM:17192257;dbPTM:17389395;dbPTM:18083107;dbPTM:19369195;dbPTM:19534553;dbPTM:20028775;dbPTM:20381867;dbPTM:20521079;iPTMnet:15695828;iPTMnet:20521079;iPTMnet:26866924
Q8TEW0	Q13009	1	0	1	HPRD;KEGG;SignaLink3;TCRcuration_SignaLink3;Wang	HPRD:15723052;SignaLink3:17353362;SignaLink3:23109003;SignaLink3:24152735
Q05513	P28482	1	1	0	HPRD;KEGG;PhosphoPoint;SignaLink3;TCRcuration_SignaLink3;Wang	HPRD:15721486;SignaLink3:11035106;SignaLink3:12900386;SignaLink3:12942541;SignaLink3:23109003
P28482	P01100	1	1	0	ACSN;ELM;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;KEGG-MEDICUS;Kinexus_KEA;MIMP;NCI-PID_ProtMapper;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;TCRcuration_SignaLink3;Wang;dbPTM;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	ACSN:11274345;ACSN:12697810;ACSN:12738796;ACSN:15187187;ACSN:15547943;ACSN:16393692;ACSN:17052211;ACSN:17255949;ACSN:17439715;ACSN:18039929;ACSN:18775330;ACSN:19541618;ACSN:19565474;ACSN:20506250;ACSN:8226933;ACSN:8388392;ACSN:8545107;ACSN:9604935;ELM:12134156;ELM:21098038;HPRD-phos:12972619;HPRD-phos:18452278;HPRD-phos:20068231;HPRD-phos:7816602;HPRD-phos:8248197;HPRD:12972619;HPRD:7816602;HPRD:8248197;KEA:12134156;KEA:12972619;KEA:7816602;KEA:8248197;PhosphoSite:16055710;PhosphoSite:17018293;PhosphoSite:7816602;ProtMapper:12972619;ProtMapper:7816602;SIGNOR:12972619;SIGNOR:21561061;SIGNOR:7816602;SignaLink3:15084594;SignaLink3:17722974;SignaLink3:23109003;dbPTM:12134156;dbPTM:7588633;iPTMnet:12134156;iPTMnet:12972619;iPTMnet:18452278;iPTMnet:20068231;iPTMnet:7816602;iPTMnet:8248197;phosphoELM:7816602
Q9Y243	Q92934	1	0	1	ACSN;KEGG;KEGG-MEDICUS;ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;TCRcuration_SignaLink3;Wang;iPTMnet	ACSN:10230394;ACSN:10558990;ACSN:10611223;ACSN:10837486;ACSN:11493700;ACSN:11882383;ACSN:12040186;ACSN:12954615;ACSN:15280015;ACSN:17270021;ACSN:17680028;ACSN:18218901;ACSN:20028971;ACSN:20214616;ACSN:20398329;ACSN:21303971;ACSN:21506126;ACSN:22094462;ACSN:8929531;ACSN:9346240;ACSN:9381178;ProtMapper:10949026;SIGNOR:10949026;SIGNOR:9346240;SIGNOR:9381178;SignaLink3:15023346;SignaLink3:23109003;iPTMnet:10949026
Q9Y243	P49841	1	0	1	ACSN;KEGG;KEGG-MEDICUS;ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;SignaLink3;Sparser_ProtMapper;TCRcuration_SignaLink3;Wang;iPTMnet	ACSN:11882383;ACSN:12040186;ACSN:17680028;ACSN:18218901;ACSN:20028971;ACSN:20214616;ACSN:20398329;ACSN:21303971;ACSN:21506126;ACSN:22094462;ACSN:9065430;ProtMapper:23552696;SIGNOR:23552696;SIGNOR:9373175;SignaLink3:12851486;SignaLink3:15023346;SignaLink3:23109003;iPTMnet:23552696
